  1110    0.11384E+04   -0.59931E+02    0.22549E-08    0.17848E-04    0.75915E-03   -0.59931E+02    0.14518E+02    0.20397E-10   -0.27482E-11   -0.29780E-09    0.22549E-08    0.20397E-10    0.45975E-14    0.22211E-09    0.62684E-08    0.17848E-04   -0.27482E-11    0.22211E-09    0.72064E-04    0.16936E-02    0.75915E-03   -0.29780E-09    0.62684E-08    0.16936E-02    0.13580E+00
  1111    0.11395E+04   -0.59140E+02    0.22208E-08    0.17821E-04    0.75802E-03   -0.59140E+02    0.14331E+02    0.23790E-10   -0.27194E-11   -0.29466E-09    0.22208E-08    0.23790E-10    0.45827E-14    0.22187E-09    0.62623E-08    0.17821E-04   -0.27194E-11    0.22187E-09    0.72115E-04    0.16950E-02    0.75802E-03   -0.29466E-09    0.62623E-08    0.16950E-02    0.13591E+00
  1112    0.11407E+04   -0.58339E+02    0.21866E-08    0.17794E-04    0.75689E-03   -0.58339E+02    0.14147E+02    0.27121E-10   -0.26903E-11   -0.29149E-09    0.21866E-08    0.27121E-10    0.45678E-14    0.22163E-09    0.62561E-08    0.17794E-04   -0.26903E-11    0.22163E-09    0.72166E-04    0.16964E-02    0.75689E-03   -0.29149E-09    0.62561E-08    0.16964E-02    0.13602E+00
  1113    0.11417E+04   -0.57526E+02    0.21523E-08    0.17767E-04    0.75576E-03   -0.57526E+02    0.13969E+02    0.30389E-10   -0.26610E-11   -0.28831E-09    0.21523E-08    0.30389E-10    0.45531E-14    0.22139E-09    0.62500E-08    0.17767E-04   -0.26610E-11    0.22139E-09    0.72217E-04    0.16978E-02    0.75576E-03   -0.28831E-09    0.62500E-08    0.16978E-02    0.13613E+00
  1114    0.11426E+04   -0.56703E+02    0.21179E-08    0.17740E-04    0.75464E-03   -0.56703E+02    0.13793E+02    0.33593E-10   -0.26315E-11   -0.28510E-09    0.21179E-08    0.33593E-10    0.45384E-14    0.22116E-09    0.62439E-08    0.17740E-04   -0.26315E-11    0.22116E-09    0.72267E-04    0.16992E-02    0.75464E-03   -0.28510E-09    0.62439E-08    0.16992E-02    0.13625E+00
  1115    0.11435E+04   -0.55870E+02    0.20834E-08    0.17713E-04    0.75351E-03   -0.55870E+02    0.13622E+02    0.36732E-10   -0.26018E-11   -0.28188E-09    0.20834E-08    0.36732E-10    0.45237E-14    0.22092E-09    0.62378E-08    0.17713E-04   -0.26018E-11    0.22092E-09    0.72318E-04    0.17006E-02    0.75351E-03   -0.28188E-09    0.62378E-08    0.17006E-02    0.13636E+00
  1116    0.11443E+04   -0.55027E+02    0.20488E-08    0.17686E-04    0.75239E-03   -0.55027E+02    0.13456E+02    0.39806E-10   -0.25719E-11   -0.27864E-09    0.20488E-08    0.39806E-10    0.45091E-14    0.22068E-09    0.62318E-08    0.17686E-04   -0.25719E-11    0.22068E-09    0.72369E-04    0.17020E-02    0.75239E-03   -0.27864E-09    0.62318E-08    0.17020E-02    0.13647E+00
  1117    0.11450E+04   -0.54175E+02    0.20142E-08    0.17659E-04    0.75127E-03   -0.54175E+02    0.13294E+02    0.42813E-10   -0.25419E-11   -0.27538E-09    0.20142E-08    0.42813E-10    0.44946E-14    0.22045E-09    0.62257E-08    0.17659E-04   -0.25419E-11    0.22045E-09    0.72420E-04    0.17034E-02    0.75127E-03   -0.27538E-09    0.62257E-08    0.17034E-02    0.13658E+00
  1118    0.11456E+04   -0.53313E+02    0.19795E-08    0.17633E-04    0.75016E-03   -0.53313E+02    0.13138E+02    0.45755E-10   -0.25117E-11   -0.27211E-09    0.19795E-08    0.45755E-10    0.44801E-14    0.22021E-09    0.62197E-08    0.17633E-04   -0.25117E-11    0.22021E-09    0.72471E-04    0.17048E-02    0.75016E-03   -0.27211E-09    0.62197E-08    0.17048E-02    0.13669E+00
  1119    0.11462E+04   -0.52443E+02    0.19447E-08    0.17606E-04    0.74904E-03   -0.52443E+02    0.12985E+02    0.48629E-10   -0.24814E-11   -0.26883E-09    0.19447E-08    0.48629E-10    0.44657E-14    0.21998E-09    0.62136E-08    0.17606E-04   -0.24814E-11    0.21998E-09    0.72521E-04    0.17061E-02    0.74904E-03   -0.26883E-09    0.62136E-08    0.17061E-02    0.13681E+00
  1120    0.11467E+04   -0.51565E+02    0.19100E-08    0.17580E-04    0.74793E-03   -0.51565E+02    0.12837E+02    0.51435E-10   -0.24509E-11   -0.26554E-09    0.19100E-08    0.51435E-10    0.44514E-14    0.21974E-09    0.62076E-08    0.17580E-04   -0.24509E-11    0.21974E-09    0.72572E-04    0.17075E-02    0.74793E-03   -0.26554E-09    0.62076E-08    0.17075E-02    0.13692E+00
  1121    0.11471E+04   -0.50679E+02    0.18752E-08    0.17553E-04    0.74682E-03   -0.50679E+02    0.12693E+02    0.54172E-10   -0.24203E-11   -0.26223E-09    0.18752E-08    0.54172E-10    0.44371E-14    0.21951E-09    0.62016E-08    0.17553E-04   -0.24203E-11    0.21951E-09    0.72623E-04    0.17089E-02    0.74682E-03   -0.26223E-09    0.62016E-08    0.17089E-02    0.13703E+00
  1122    0.11474E+04   -0.49786E+02    0.18403E-08    0.17527E-04    0.74571E-03   -0.49786E+02    0.12554E+02    0.56840E-10   -0.23897E-11   -0.25892E-09    0.18403E-08    0.56840E-10    0.44228E-14    0.21928E-09    0.61956E-08    0.17527E-04   -0.23897E-11    0.21928E-09    0.72673E-04    0.17103E-02    0.74571E-03   -0.25892E-09    0.61956E-08    0.17103E-02    0.13714E+00
  1123    0.11476E+04   -0.48886E+02    0.18055E-08    0.17500E-04    0.74461E-03   -0.48886E+02    0.12420E+02    0.59438E-10   -0.23589E-11   -0.25560E-09    0.18055E-08    0.59438E-10    0.44087E-14    0.21904E-09    0.61896E-08    0.17500E-04   -0.23589E-11    0.21904E-09    0.72724E-04    0.17117E-02    0.74461E-03   -0.25560E-09    0.61896E-08    0.17117E-02    0.13725E+00
  1124    0.11478E+04   -0.47979E+02    0.17707E-08    0.17474E-04    0.74351E-03   -0.47979E+02    0.12290E+02    0.61965E-10   -0.23281E-11   -0.25227E-09    0.17707E-08    0.61965E-10    0.43946E-14    0.21881E-09    0.61836E-08    0.17474E-04   -0.23281E-11    0.21881E-09    0.72775E-04    0.17131E-02    0.74351E-03   -0.25227E-09    0.61836E-08    0.17131E-02    0.13737E+00
  1125    0.11479E+04   -0.47066E+02    0.17359E-08    0.17448E-04    0.74241E-03   -0.47066E+02    0.12165E+02    0.64420E-10   -0.22972E-11   -0.24894E-09    0.17359E-08    0.64420E-10    0.43805E-14    0.21858E-09    0.61776E-08    0.17448E-04   -0.22972E-11    0.21858E-09    0.72825E-04    0.17145E-02    0.74241E-03   -0.24894E-09    0.61776E-08    0.17145E-02    0.13748E+00
  1126    0.11478E+04   -0.46148E+02    0.17010E-08    0.17422E-04    0.74131E-03   -0.46148E+02    0.12045E+02    0.66804E-10   -0.22663E-11   -0.24561E-09    0.17010E-08    0.66804E-10    0.43665E-14    0.21835E-09    0.61717E-08    0.17422E-04   -0.22663E-11    0.21835E-09    0.72876E-04    0.17159E-02    0.74131E-03   -0.24561E-09    0.61717E-08    0.17159E-02    0.13759E+00
  1127    0.11477E+04   -0.45224E+02    0.16663E-08    0.17396E-04    0.74022E-03   -0.45224E+02    0.11929E+02    0.69115E-10   -0.22353E-11   -0.24228E-09    0.16663E-08    0.69115E-10    0.43526E-14    0.21812E-09    0.61657E-08    0.17396E-04   -0.22353E-11    0.21812E-09    0.72926E-04    0.17173E-02    0.74022E-03   -0.24228E-09    0.61657E-08    0.17173E-02    0.13770E+00
  1128    0.11476E+04   -0.44297E+02    0.16315E-08    0.17370E-04    0.73913E-03   -0.44297E+02    0.11819E+02    0.71352E-10   -0.22044E-11   -0.23894E-09    0.16315E-08    0.71352E-10    0.43387E-14    0.21789E-09    0.61598E-08    0.17370E-04   -0.22044E-11    0.21789E-09    0.72977E-04    0.17187E-02    0.73913E-03   -0.23894E-09    0.61598E-08    0.17187E-02    0.13781E+00
  1129    0.11473E+04   -0.43364E+02    0.15968E-08    0.17344E-04    0.73804E-03   -0.43364E+02    0.11714E+02    0.73516E-10   -0.21734E-11   -0.23561E-09    0.15968E-08    0.73516E-10    0.43248E-14    0.21766E-09    0.61539E-08    0.17344E-04   -0.21734E-11    0.21766E-09    0.73027E-04    0.17201E-02    0.73804E-03   -0.23561E-09    0.61539E-08    0.17201E-02    0.13793E+00
  1130    0.11469E+04   -0.42427E+02    0.15621E-08    0.17318E-04    0.73695E-03   -0.42427E+02    0.11613E+02    0.75604E-10   -0.21424E-11   -0.23227E-09    0.15621E-08    0.75604E-10    0.43111E-14    0.21743E-09    0.61480E-08    0.17318E-04   -0.21424E-11    0.21743E-09    0.73078E-04    0.17215E-02    0.73695E-03   -0.23227E-09    0.61480E-08    0.17215E-02    0.13804E+00
  1131    0.11465E+04   -0.41488E+02    0.15275E-08    0.17292E-04    0.73587E-03   -0.41488E+02    0.11517E+02    0.77617E-10   -0.21115E-11   -0.22895E-09    0.15275E-08    0.77617E-10    0.42974E-14    0.21720E-09    0.61421E-08    0.17292E-04   -0.21115E-11    0.21720E-09    0.73128E-04    0.17228E-02    0.73587E-03   -0.22895E-09    0.61421E-08    0.17228E-02    0.13815E+00
  1132    0.11460E+04   -0.40545E+02    0.14930E-08    0.17266E-04    0.73478E-03   -0.40545E+02    0.11426E+02    0.79554E-10   -0.20806E-11   -0.22562E-09    0.14930E-08    0.79554E-10    0.42837E-14    0.21697E-09    0.61362E-08    0.17266E-04   -0.20806E-11    0.21697E-09    0.73179E-04    0.17242E-02    0.73478E-03   -0.22562E-09    0.61362E-08    0.17242E-02    0.13826E+00
  1133    0.11453E+04   -0.39601E+02    0.14586E-08    0.17241E-04    0.73370E-03   -0.39601E+02    0.11341E+02    0.81414E-10   -0.20498E-11   -0.22230E-09    0.14586E-08    0.81414E-10    0.42701E-14    0.21674E-09    0.61303E-08    0.17241E-04   -0.20498E-11    0.21674E-09    0.73229E-04    0.17256E-02    0.73370E-03   -0.22230E-09    0.61303E-08    0.17256E-02    0.13837E+00
  1134    0.11447E+04   -0.38653E+02    0.14242E-08    0.17215E-04    0.73263E-03   -0.38653E+02    0.11260E+02    0.83196E-10   -0.20190E-11   -0.21899E-09    0.14242E-08    0.83196E-10    0.42565E-14    0.21651E-09    0.61244E-08    0.17215E-04   -0.20190E-11    0.21651E-09    0.73280E-04    0.17270E-02    0.73263E-03   -0.21899E-09    0.61244E-08    0.17270E-02    0.13849E+00
  1135    0.11439E+04   -0.37704E+02    0.13899E-08    0.17189E-04    0.73155E-03   -0.37704E+02    0.11184E+02    0.84901E-10   -0.19883E-11   -0.21569E-09    0.13899E-08    0.84901E-10    0.42430E-14    0.21628E-09    0.61186E-08    0.17189E-04   -0.19883E-11    0.21628E-09    0.73330E-04    0.17284E-02    0.73155E-03   -0.21569E-09    0.61186E-08    0.17284E-02    0.13860E+00
  1136    0.11430E+04   -0.36755E+02    0.13558E-08    0.17164E-04    0.73048E-03   -0.36755E+02    0.11113E+02    0.86526E-10   -0.19577E-11   -0.21240E-09    0.13558E-08    0.86526E-10    0.42296E-14    0.21606E-09    0.61127E-08    0.17164E-04   -0.19577E-11    0.21606E-09    0.73380E-04    0.17298E-02    0.73048E-03   -0.21240E-09    0.61127E-08    0.17298E-02    0.13871E+00
  1137    0.11421E+04   -0.35803E+02    0.13217E-08    0.17138E-04    0.72941E-03   -0.35803E+02    0.11047E+02    0.88072E-10   -0.19272E-11   -0.20912E-09    0.13217E-08    0.88072E-10    0.42162E-14    0.21583E-09    0.61069E-08    0.17138E-04   -0.19272E-11    0.21583E-09    0.73431E-04    0.17312E-02    0.72941E-03   -0.20912E-09    0.61069E-08    0.17312E-02    0.13882E+00
  1138    0.11411E+04   -0.34852E+02    0.12878E-08    0.17113E-04    0.72834E-03   -0.34852E+02    0.10987E+02    0.89537E-10   -0.18968E-11   -0.20585E-09    0.12878E-08    0.89537E-10    0.42029E-14    0.21560E-09    0.61011E-08    0.17113E-04   -0.18968E-11    0.21560E-09    0.73481E-04    0.17326E-02    0.72834E-03   -0.20585E-09    0.61011E-08    0.17326E-02    0.13893E+00
  1139    0.11400E+04   -0.33900E+02    0.12540E-08    0.17087E-04    0.72728E-03   -0.33900E+02    0.10930E+02    0.90922E-10   -0.18666E-11   -0.20260E-09    0.12540E-08    0.90922E-10    0.41896E-14    0.21538E-09    0.60953E-08    0.17087E-04   -0.18666E-11    0.21538E-09    0.73531E-04    0.17340E-02    0.72728E-03   -0.20260E-09    0.60953E-08    0.17340E-02    0.13905E+00
  1140    0.11388E+04   -0.32949E+02    0.12204E-08    0.17062E-04    0.72622E-03   -0.32949E+02    0.10880E+02    0.92225E-10   -0.18365E-11   -0.19936E-09    0.12204E-08    0.92225E-10    0.41764E-14    0.21515E-09    0.60895E-08    0.17062E-04   -0.18365E-11    0.21515E-09    0.73581E-04    0.17354E-02    0.72622E-03   -0.19936E-09    0.60895E-08    0.17354E-02    0.13916E+00
  1141    0.11375E+04   -0.31999E+02    0.11869E-08    0.17037E-04    0.72516E-03   -0.31999E+02    0.10833E+02    0.93446E-10   -0.18065E-11   -0.19615E-09    0.11869E-08    0.93446E-10    0.41632E-14    0.21493E-09    0.60837E-08    0.17037E-04   -0.18065E-11    0.21493E-09    0.73632E-04    0.17368E-02    0.72516E-03   -0.19615E-09    0.60837E-08    0.17368E-02    0.13927E+00
  1142    0.11362E+04   -0.31050E+02    0.11535E-08    0.17012E-04    0.72410E-03   -0.31050E+02    0.10793E+02    0.94583E-10   -0.17768E-11   -0.19294E-09    0.11535E-08    0.94583E-10    0.41501E-14    0.21470E-09    0.60779E-08    0.17012E-04   -0.17768E-11    0.21470E-09    0.73682E-04    0.17382E-02    0.72410E-03   -0.19294E-09    0.60779E-08    0.17382E-02    0.13938E+00
  1143    0.11347E+04   -0.30104E+02    0.11204E-08    0.16987E-04    0.72304E-03   -0.30104E+02    0.10756E+02    0.95637E-10   -0.17472E-11   -0.18976E-09    0.11204E-08    0.95637E-10    0.41370E-14    0.21448E-09    0.60722E-08    0.16987E-04   -0.17472E-11    0.21448E-09    0.73732E-04    0.17395E-02    0.72304E-03   -0.18976E-09    0.60722E-08    0.17395E-02    0.13949E+00
  1144    0.11331E+04   -0.29160E+02    0.10874E-08    0.16962E-04    0.72199E-03   -0.29160E+02    0.10725E+02    0.96607E-10   -0.17178E-11   -0.18660E-09    0.10874E-08    0.96607E-10    0.41240E-14    0.21425E-09    0.60664E-08    0.16962E-04   -0.17178E-11    0.21425E-09    0.73782E-04    0.17409E-02    0.72199E-03   -0.18660E-09    0.60664E-08    0.17409E-02    0.13961E+00
  1145    0.11316E+04   -0.28218E+02    0.10546E-08    0.16937E-04    0.72094E-03   -0.28218E+02    0.10699E+02    0.97492E-10   -0.16887E-11   -0.18346E-09    0.10546E-08    0.97492E-10    0.41110E-14    0.21403E-09    0.60607E-08    0.16937E-04   -0.16887E-11    0.21403E-09    0.73832E-04    0.17423E-02    0.72094E-03   -0.18346E-09    0.60607E-08    0.17423E-02    0.13972E+00
  1146    0.11299E+04   -0.27279E+02    0.10220E-08    0.16912E-04    0.71989E-03   -0.27279E+02    0.10678E+02    0.98291E-10   -0.16597E-11   -0.18035E-09    0.10220E-08    0.98291E-10    0.40981E-14    0.21381E-09    0.60549E-08    0.16912E-04   -0.16597E-11    0.21381E-09    0.73883E-04    0.17437E-02    0.71989E-03   -0.18035E-09    0.60549E-08    0.17437E-02    0.13983E+00
  1147    0.11281E+04   -0.26344E+02    0.98956E-09    0.16887E-04    0.71885E-03   -0.26344E+02    0.10662E+02    0.99003E-10   -0.16311E-11   -0.17726E-09    0.98956E-09    0.99003E-10    0.40853E-14    0.21358E-09    0.60492E-08    0.16887E-04   -0.16311E-11    0.21358E-09    0.73933E-04    0.17451E-02    0.71885E-03   -0.17726E-09    0.60492E-08    0.17451E-02    0.13994E+00
  1148    0.11262E+04   -0.25412E+02    0.95737E-09    0.16862E-04    0.71781E-03   -0.25412E+02    0.10651E+02    0.99629E-10   -0.16026E-11   -0.17420E-09    0.95737E-09    0.99629E-10    0.40725E-14    0.21336E-09    0.60435E-08    0.16862E-04   -0.16026E-11    0.21336E-09    0.73983E-04    0.17465E-02    0.71781E-03   -0.17420E-09    0.60435E-08    0.17465E-02    0.14005E+00
  1149    0.11243E+04   -0.24486E+02    0.92540E-09    0.16837E-04    0.71677E-03   -0.24486E+02    0.10644E+02    0.10017E-09   -0.15745E-11   -0.17116E-09    0.92540E-09    0.10017E-09    0.40597E-14    0.21314E-09    0.60378E-08    0.16837E-04   -0.15745E-11    0.21314E-09    0.74033E-04    0.17479E-02    0.71677E-03   -0.17116E-09    0.60378E-08    0.17479E-02    0.14017E+00
  1150    0.11223E+04   -0.23564E+02    0.89366E-09    0.16813E-04    0.71573E-03   -0.23564E+02    0.10643E+02    0.10062E-09   -0.15466E-11   -0.16815E-09    0.89366E-09    0.10062E-09    0.40470E-14    0.21292E-09    0.60321E-08    0.16813E-04   -0.15466E-11    0.21292E-09    0.74083E-04    0.17493E-02    0.71573E-03   -0.16815E-09    0.60321E-08    0.17493E-02    0.14028E+00
  1151    0.11203E+04   -0.22647E+02    0.86217E-09    0.16788E-04    0.71469E-03   -0.22647E+02    0.10646E+02    0.10098E-09   -0.15190E-11   -0.16518E-09    0.86217E-09    0.10098E-09    0.40343E-14    0.21270E-09    0.60264E-08    0.16788E-04   -0.15190E-11    0.21270E-09    0.74133E-04    0.17507E-02    0.71469E-03   -0.16518E-09    0.60264E-08    0.17507E-02    0.14039E+00
  1152    0.11181E+04   -0.21736E+02    0.83091E-09    0.16763E-04    0.71366E-03   -0.21736E+02    0.10654E+02    0.10125E-09   -0.14918E-11   -0.16223E-09    0.83091E-09    0.10125E-09    0.40217E-14    0.21248E-09    0.60207E-08    0.16763E-04   -0.14918E-11    0.21248E-09    0.74183E-04    0.17521E-02    0.71366E-03   -0.16223E-09    0.60207E-08    0.17521E-02    0.14050E+00
  1153    0.11159E+04   -0.20832E+02    0.79991E-09    0.16739E-04    0.71263E-03   -0.20832E+02    0.10668E+02    0.10144E-09   -0.14648E-11   -0.15932E-09    0.79991E-09    0.10144E-09    0.40092E-14    0.21225E-09    0.60151E-08    0.16739E-04   -0.14648E-11    0.21225E-09    0.74233E-04    0.17535E-02    0.71263E-03   -0.15932E-09    0.60151E-08    0.17535E-02    0.14061E+00
  1154    0.11136E+04   -0.19932E+02    0.76916E-09    0.16714E-04    0.71160E-03   -0.19932E+02    0.10686E+02    0.10154E-09   -0.14381E-11   -0.15643E-09    0.76916E-09    0.10154E-09    0.39967E-14    0.21203E-09    0.60094E-08    0.16714E-04   -0.14381E-11    0.21203E-09    0.74283E-04    0.17548E-02    0.71160E-03   -0.15643E-09    0.60094E-08    0.17548E-02    0.14073E+00
  1155    0.11113E+04   -0.19040E+02    0.73866E-09    0.16690E-04    0.71058E-03   -0.19040E+02    0.10709E+02    0.10155E-09   -0.14117E-11   -0.15358E-09    0.73866E-09    0.10155E-09    0.39842E-14    0.21182E-09    0.60038E-08    0.16690E-04   -0.14117E-11    0.21182E-09    0.74333E-04    0.17562E-02    0.71058E-03   -0.15358E-09    0.60038E-08    0.17562E-02    0.14084E+00
  1156    0.11088E+04   -0.18155E+02    0.70843E-09    0.16666E-04    0.70956E-03   -0.18155E+02    0.10736E+02    0.10149E-09   -0.13856E-11   -0.15075E-09    0.70843E-09    0.10149E-09    0.39718E-14    0.21160E-09    0.59982E-08    0.16666E-04   -0.13856E-11    0.21160E-09    0.74383E-04    0.17576E-02    0.70956E-03   -0.15075E-09    0.59982E-08    0.17576E-02    0.14095E+00
  1157    0.11062E+04   -0.17276E+02    0.67847E-09    0.16641E-04    0.70854E-03   -0.17276E+02    0.10768E+02    0.10134E-09   -0.13597E-11   -0.14796E-09    0.67847E-09    0.10134E-09    0.39594E-14    0.21138E-09    0.59925E-08    0.16641E-04   -0.13597E-11    0.21138E-09    0.74432E-04    0.17590E-02    0.70854E-03   -0.14796E-09    0.59925E-08    0.17590E-02    0.14106E+00
  1158    0.11036E+04   -0.16407E+02    0.64877E-09    0.16617E-04    0.70752E-03   -0.16407E+02    0.10805E+02    0.10111E-09   -0.13342E-11   -0.14519E-09    0.64877E-09    0.10111E-09    0.39471E-14    0.21116E-09    0.59869E-08    0.16617E-04   -0.13342E-11    0.21116E-09    0.74482E-04    0.17604E-02    0.70752E-03   -0.14519E-09    0.59869E-08    0.17604E-02    0.14117E+00
  1159    0.11010E+04   -0.15544E+02    0.61935E-09    0.16593E-04    0.70650E-03   -0.15544E+02    0.10846E+02    0.10081E-09   -0.13090E-11   -0.14246E-09    0.61935E-09    0.10081E-09    0.39349E-14    0.21094E-09    0.59813E-08    0.16593E-04   -0.13090E-11    0.21094E-09    0.74532E-04    0.17618E-02    0.70650E-03   -0.14246E-09    0.59813E-08    0.17618E-02    0.14129E+00
  1160    0.10982E+04   -0.14692E+02    0.59020E-09    0.16569E-04    0.70549E-03   -0.14692E+02    0.10893E+02    0.10042E-09   -0.12840E-11   -0.13975E-09    0.59020E-09    0.10042E-09    0.39227E-14    0.21072E-09    0.59758E-08    0.16569E-04   -0.12840E-11    0.21072E-09    0.74582E-04    0.17632E-02    0.70549E-03   -0.13975E-09    0.59758E-08    0.17632E-02    0.14140E+00
  1161    0.10954E+04   -0.13847E+02    0.56134E-09    0.16545E-04    0.70448E-03   -0.13847E+02    0.10943E+02    0.99961E-10   -0.12593E-11   -0.13707E-09    0.56134E-09    0.99961E-10    0.39105E-14    0.21051E-09    0.59702E-08    0.16545E-04   -0.12593E-11    0.21051E-09    0.74632E-04    0.17646E-02    0.70448E-03   -0.13707E-09    0.59702E-08    0.17646E-02    0.14151E+00
  1162    0.10926E+04   -0.13012E+02    0.53277E-09    0.16521E-04    0.70347E-03   -0.13012E+02    0.10999E+02    0.99426E-10   -0.12349E-11   -0.13442E-09    0.53277E-09    0.99426E-10    0.38984E-14    0.21029E-09    0.59646E-08    0.16521E-04   -0.12349E-11    0.21029E-09    0.74681E-04    0.17660E-02    0.70347E-03   -0.13442E-09    0.59646E-08    0.17660E-02    0.14162E+00
  1163    0.10896E+04   -0.12187E+02    0.50448E-09    0.16497E-04    0.70247E-03   -0.12187E+02    0.11059E+02    0.98816E-10   -0.12108E-11   -0.13180E-09    0.50448E-09    0.98816E-10    0.38863E-14    0.21007E-09    0.59591E-08    0.16497E-04   -0.12108E-11    0.21007E-09    0.74731E-04    0.17674E-02    0.70247E-03   -0.13180E-09    0.59591E-08    0.17674E-02    0.14173E+00
  1164    0.10867E+04   -0.11371E+02    0.47650E-09    0.16473E-04    0.70146E-03   -0.11371E+02    0.11124E+02    0.98134E-10   -0.11869E-11   -0.12921E-09    0.47650E-09    0.98134E-10    0.38743E-14    0.20986E-09    0.59535E-08    0.16473E-04   -0.11869E-11    0.20986E-09    0.74781E-04    0.17688E-02    0.70146E-03   -0.12921E-09    0.59535E-08    0.17688E-02    0.14185E+00
  1165    0.10836E+04   -0.10566E+02    0.44881E-09    0.16449E-04    0.70046E-03   -0.10566E+02    0.11192E+02    0.97381E-10   -0.11634E-11   -0.12665E-09    0.44881E-09    0.97381E-10    0.38623E-14    0.20964E-09    0.59480E-08    0.16449E-04   -0.11634E-11    0.20964E-09    0.74831E-04    0.17701E-02    0.70046E-03   -0.12665E-09    0.59480E-08    0.17701E-02    0.14196E+00
  1166    0.10803E+04   -0.97706E+01    0.42142E-09    0.16425E-04    0.69946E-03   -0.97706E+01    0.11266E+02    0.96558E-10   -0.11401E-11   -0.12412E-09    0.42142E-09    0.96558E-10    0.38504E-14    0.20943E-09    0.59425E-08    0.16425E-04   -0.11401E-11    0.20943E-09    0.74880E-04    0.17715E-02    0.69946E-03   -0.12412E-09    0.59425E-08    0.17715E-02    0.14207E+00
  1167    0.10772E+04   -0.89868E+01    0.39435E-09    0.16402E-04    0.69847E-03   -0.89868E+01    0.11343E+02    0.95666E-10   -0.11171E-11   -0.12162E-09    0.39435E-09    0.95666E-10    0.38385E-14    0.20921E-09    0.59369E-08    0.16402E-04   -0.11171E-11    0.20921E-09    0.74930E-04    0.17729E-02    0.69847E-03   -0.12162E-09    0.59369E-08    0.17729E-02    0.14218E+00
  1168    0.10739E+04   -0.82132E+01    0.36758E-09    0.16378E-04    0.69747E-03   -0.82132E+01    0.11425E+02    0.94707E-10   -0.10943E-11   -0.11914E-09    0.36758E-09    0.94707E-10    0.38267E-14    0.20900E-09    0.59314E-08    0.16378E-04   -0.10943E-11    0.20900E-09    0.74980E-04    0.17743E-02    0.69747E-03   -0.11914E-09    0.59314E-08    0.17743E-02    0.14229E+00
  1169    0.10706E+04   -0.74528E+01    0.34113E-09    0.16354E-04    0.69648E-03   -0.74528E+01    0.11512E+02    0.93681E-10   -0.10719E-11   -0.11670E-09    0.34113E-09    0.93681E-10    0.38149E-14    0.20878E-09    0.59259E-08    0.16354E-04   -0.10719E-11    0.20878E-09    0.75029E-04    0.17757E-02    0.69648E-03   -0.11670E-09    0.59259E-08    0.17757E-02    0.14241E+00
  1170    0.10673E+04   -0.67025E+01    0.31501E-09    0.16331E-04    0.69549E-03   -0.67025E+01    0.11602E+02    0.92590E-10   -0.10497E-11   -0.11428E-09    0.31501E-09    0.92590E-10    0.38032E-14    0.20857E-09    0.59205E-08    0.16331E-04   -0.10497E-11    0.20857E-09    0.75079E-04    0.17771E-02    0.69549E-03   -0.11428E-09    0.59205E-08    0.17771E-02    0.14252E+00
  1171    0.10638E+04   -0.59653E+01    0.28920E-09    0.16307E-04    0.69450E-03   -0.59653E+01    0.11696E+02    0.91436E-10   -0.10277E-11   -0.11189E-09    0.28920E-09    0.91436E-10    0.37915E-14    0.20836E-09    0.59150E-08    0.16307E-04   -0.10277E-11    0.20836E-09    0.75128E-04    0.17785E-02    0.69450E-03   -0.11189E-09    0.59150E-08    0.17785E-02    0.14263E+00
  1172    0.10603E+04   -0.52404E+01    0.26373E-09    0.16284E-04    0.69352E-03   -0.52404E+01    0.11795E+02    0.90220E-10   -0.10061E-11   -0.10953E-09    0.26373E-09    0.90220E-10    0.37798E-14    0.20814E-09    0.59095E-08    0.16284E-04   -0.10061E-11    0.20814E-09    0.75178E-04    0.17799E-02    0.69352E-03   -0.10953E-09    0.59095E-08    0.17799E-02    0.14274E+00
  1173    0.10568E+04   -0.45277E+01    0.23859E-09    0.16261E-04    0.69254E-03   -0.45277E+01    0.11898E+02    0.88942E-10   -0.98466E-12   -0.10720E-09    0.23859E-09    0.88942E-10    0.37682E-14    0.20793E-09    0.59041E-08    0.16261E-04   -0.98466E-12    0.20793E-09    0.75227E-04    0.17813E-02    0.69254E-03   -0.10720E-09    0.59041E-08    0.17813E-02    0.14285E+00
  1174    0.10532E+04   -0.38283E+01    0.21379E-09    0.16237E-04    0.69156E-03   -0.38283E+01    0.12004E+02    0.87605E-10   -0.96352E-12   -0.10489E-09    0.21379E-09    0.87605E-10    0.37567E-14    0.20772E-09    0.58986E-08    0.16237E-04   -0.96352E-12    0.20772E-09    0.75277E-04    0.17827E-02    0.69156E-03   -0.10489E-09    0.58986E-08    0.17827E-02    0.14297E+00
  1175    0.10495E+04   -0.31421E+01    0.18933E-09    0.16214E-04    0.69058E-03   -0.31421E+01    0.12114E+02    0.86209E-10   -0.94265E-12   -0.10262E-09    0.18933E-09    0.86209E-10    0.37452E-14    0.20751E-09    0.58932E-08    0.16214E-04   -0.94265E-12    0.20751E-09    0.75326E-04    0.17840E-02    0.69058E-03   -0.10262E-09    0.58932E-08    0.17840E-02    0.14308E+00
